lon,lat,hist_temp,future_temp,temp_diff,hist_suit,future_suit
71.08,46.92,5.5,8.4,2.8,0,0
72.08,46.92,5.1,8.0,2.9,0,0
73.08,46.92,5.0,7.9,2.9,0,0
74.08,46.92,6.0,8.8,2.8,0,0
75.08,46.92,5.8,8.7,2.9,0,0
76.08,46.92,6.1,9.0,2.9,0,0
77.08,46.92,6.0,8.9,2.9,0,0
78.08,46.92,6.2,9.1,2.9,0,0
79.08,46.92,6.6,9.5,2.9,0,0
80.08,46.92,6.8,9.7,2.9,0,0
81.08,46.92,6.6,9.5,2.9,0,0
82.08,46.92,5.9,8.7,2.8,0,0
83.08,46.92,5.0,7.8,2.8,0,0
84.08,46.92,3.0,5.8,2.8,0,0
85.08,46.92,-0.4,2.4,2.8,0,0
86.08,46.92,1.2,3.9,2.7,0,0
87.08,46.92,5.1,7.8,2.7,0,0
88.08,46.92,5.4,8.0,2.6,0,0
89.08,46.92,3.5,6.0,2.6,0,0
90.08,46.92,-0.7,1.7,2.5,0,0
91.08,46.92,-3.0,-0.6,2.4,0,0
92.08,46.92,-4.9,-2.4,2.4,0,0
93.08,46.92,-1.9,0.6,2.5,0,0
94.08,46.92,1.4,4.0,2.6,0,0
95.08,46.92,0.2,2.8,2.6,0,0
96.08,46.92,-0.1,2.6,2.6,0,0
97.08,46.92,-3.9,-1.2,2.6,0,0
98.08,46.92,-5.0,-2.3,2.6,0,0
99.08,46.92,-3.9,-1.3,2.6,0,0
100.08,46.92,-4.8,-2.1,2.6,0,0
101.08,46.92,-5.1,-2.5,2.6,0,0
102.08,46.92,-0.7,1.9,2.6,0,0
103.08,46.92,-1.2,1.5,2.7,0,0
104.08,46.92,-0.5,2.3,2.8,0,0
105.08,46.92,0.5,3.2,2.7,0,0
106.08,46.92,-0.3,2.4,2.7,0,0
107.08,46.92,-0.8,1.9,2.7,0,0
108.08,46.92,-0.0,2.6,2.7,0,0
109.08,46.92,0.2,2.9,2.7,0,0
110.08,46.92,0.2,2.8,2.7,0,0
111.08,46.92,-0.4,2.2,2.6,0,0
112.08,46.92,0.3,2.9,2.6,0,0
113.08,46.92,0.3,3.0,2.6,0,0
114.08,46.92,0.8,3.5,2.6,0,0
115.08,46.92,0.6,3.2,2.6,0,0
116.08,46.92,1.9,4.5,2.7,0,0
117.08,46.92,0.6,3.2,2.7,0,0
118.08,46.92,-0.3,2.5,2.7,0,0
119.08,46.92,-1.7,1.0,2.7,0,0
120.08,46.92,-2.9,-0.1,2.7,0,0
121.08,46.92,0.1,2.8,2.7,0,0
122.08,46.92,2.9,5.6,2.8,0,0
123.08,46.92,4.3,7.1,2.8,0,0
124.08,46.92,4.0,6.8,2.8,0,0
125.08,46.92,3.4,6.2,2.8,0,0
126.08,46.92,2.9,5.6,2.8,0,0
127.08,46.92,2.7,5.5,2.8,0,0
128.08,46.92,2.3,5.0,2.7,0,0
129.08,46.92,0.5,3.3,2.7,0,0
130.08,46.92,2.6,5.4,2.8,0,0
131.08,46.92,3.3,6.1,2.8,0,0
132.08,46.92,3.5,6.2,2.8,0,0
133.08,46.92,2.6,5.4,2.8,0,0
134.08,46.92,2.5,5.3,2.8,0,0
135.08,46.92,1.3,4.1,2.8,0,0
136.08,46.92,-0.5,2.3,2.8,0,0
137.08,46.92,-3.5,-0.7,2.8,0,0
138.08,46.92,-0.4,2.8,3.3,0,0
142.08,46.92,2.9,6.2,3.2,0,0
-123.92,45.92,9.8,11.7,1.9,0,0
-122.92,45.92,10.1,12.1,2.0,0,0
-121.92,45.92,7.4,9.6,2.1,0,0
-120.92,45.92,7.8,10.0,2.2,0,0
-119.92,45.92,11.7,14.0,2.3,0,0
-118.92,45.92,10.9,13.3,2.4,0,0
-117.92,45.92,4.7,7.2,2.5,0,0
-116.92,45.92,8.2,10.9,2.6,0,0
-115.92,45.92,7.0,9.6,2.7,0,0
-114.92,45.92,4.1,6.8,2.7,0,0
-113.92,45.92,4.1,6.8,2.7,0,0
-112.92,45.92,1.4,4.1,2.7,0,0
-111.92,45.92,6.7,9.4,2.7,0,0
-110.92,45.92,4.0,6.7,2.7,0,0
-109.92,45.92,7.8,10.4,2.6,0,0
-108.92,45.92,7.6,10.2,2.6,0,0
-107.92,45.92,8.0,10.6,2.6,0,0
-106.92,45.92,7.1,9.8,2.6,0,0
-105.92,45.92,7.8,10.5,2.7,0,0
-104.92,45.92,8.6,11.3,2.7,0,0
-103.92,45.92,7.9,10.7,2.8,0,0
-102.92,45.92,6.5,9.4,2.8,0,0
-101.92,45.92,6.5,9.4,2.9,0,0
-100.92,45.92,6.4,9.4,3.0,0,0
-99.92,45.92,5.9,9.0,3.1,0,0
-98.92,45.92,5.6,8.8,3.2,0,0
-97.92,45.92,6.1,9.3,3.3,0,0
-96.92,45.92,6.2,9.6,3.3,0,0
-95.92,45.92,5.7,9.1,3.3,0,0
-94.92,45.92,5.7,9.0,3.3,0,0
-93.92,45.92,5.2,8.5,3.3,0,0
-92.92,45.92,5.2,8.5,3.3,0,0
-91.92,45.92,5.3,8.6,3.3,0,0
-90.92,45.92,4.7,8.0,3.3,0,0
-89.92,45.92,4.2,7.5,3.3,0,0
-88.92,45.92,4.0,7.4,3.3,0,0
-87.92,45.92,4.9,8.2,3.3,0,0
-86.92,45.92,5.5,8.8,3.3,0,0
-85.92,45.92,6.0,9.3,3.4,0,0
-84.92,45.92,5.8,9.2,3.4,0,0
-83.92,45.92,6.1,9.5,3.4,0,0
-82.92,45.92,5.4,8.8,3.4,0,0
-81.92,45.92,5.1,8.5,3.4,0,0
-80.92,45.92,5.5,8.9,3.4,0,0
-79.92,45.92,4.7,8.1,3.5,0,0
-78.92,45.92,3.5,6.9,3.5,0,0
-77.92,45.92,3.8,7.2,3.5,0,0
-76.92,45.92,4.2,7.7,3.5,0,0
-75.92,45.92,4.2,7.7,3.5,0,0
-74.92,45.92,3.9,7.4,3.5,0,0
-73.92,45.92,4.4,8.0,3.5,0,0
-72.92,45.92,5.3,8.9,3.5,0,0
-71.92,45.92,4.5,8.0,3.5,0,0
-70.92,45.92,3.6,7.1,3.5,0,0
-69.92,45.92,3.2,6.7,3.5,0,0
-68.92,45.92,2.7,6.1,3.4,0,0
-67.92,45.92,4.8,8.1,3.4,0,0
-66.92,45.92,5.2,8.5,3.3,0,0
-65.92,45.92,5.5,8.8,3.3,0,0
-64.92,45.92,5.1,8.3,3.2,0,0
-63.92,45.92,5.7,8.8,3.1,0,0
-0.92,45.92,12.8,14.8,2.0,0,0
0.08,45.92,12.3,14.4,2.2,0,0
1.08,45.92,11.3,13.5,2.2,0,0
2.08,45.92,10.0,12.2,2.2,0,0
3.08,45.92,10.2,12.4,2.2,0,0
4.08,45.92,10.7,12.9,2.2,0,0
5.08,45.92,11.0,13.2,2.2,0,0
6.08,45.92,9.6,11.8,2.2,0,0
7.08,45.92,-0.6,1.5,2.2,0,0
8.08,45.92,4.9,7.1,2.2,0,0
9.08,45.92,9.6,11.8,2.2,0,0
10.08,45.92,7.0,9.2,2.2,0,0
11.08,45.92,9.4,11.7,2.3,0,0
12.08,45.92,10.9,13.2,2.3,0,0
13.08,45.92,13.2,15.5,2.3,0,0
14.08,45.92,7.7,10.1,2.4,0,0
15.08,45.92,9.5,11.8,2.4,0,0
16.08,45.92,10.1,12.6,2.4,0,0
17.08,45.92,11.5,14.0,2.5,0,0
18.08,45.92,11.0,13.6,2.5,0,0
19.08,45.92,11.0,13.6,2.6,0,0
20.08,45.92,11.0,13.6,2.6,0,0
21.08,45.92,10.6,13.2,2.6,0,0
22.08,45.92,9.9,12.5,2.6,0,0
23.08,45.92,9.1,11.7,2.6,0,0
24.08,45.92,8.7,11.3,2.7,0,0
25.08,45.92,7.4,10.1,2.7,0,0
26.08,45.92,7.3,10.0,2.7,0,0
27.08,45.92,9.8,12.7,2.8,0,0
28.08,45.92,10.4,13.2,2.8,0,0
29.08,45.92,10.3,13.0,2.7,0,0
30.08,45.92,10.3,12.9,2.6,0,0
34.08,45.92,10.5,13.0,2.5,0,0
38.08,45.92,11.2,13.6,2.5,0,0
39.08,45.92,10.5,13.0,2.5,0,0
40.08,45.92,10.5,13.0,2.5,0,0
41.08,45.92,10.4,12.9,2.5,0,0
42.08,45.92,10.0,12.5,2.5,0,0
43.08,45.92,10.1,12.6,2.5,0,0
44.08,45.92,10.3,12.8,2.5,0,0
45.08,45.92,10.3,12.8,2.5,0,0
46.08,45.92,10.3,12.9,2.6,0,0
47.08,45.92,10.5,13.0,2.6,0,0
48.08,45.92,10.2,12.8,2.7,0,0
49.08,45.92,10.0,12.6,2.6,0,0
50.08,45.92,10.1,12.7,2.6,0,0
51.08,45.92,10.2,12.9,2.7,0,0
52.08,45.92,10.3,13.1,2.7,0,0
53.08,45.92,9.9,12.7,2.9,0,0
54.08,45.92,10.4,13.3,2.9,0,0
55.08,45.92,10.2,13.1,2.9,0,0
56.08,45.92,9.6,12.6,3.0,0,0
57.08,45.92,8.6,11.6,3.0,0,0
58.08,45.92,8.2,11.2,3.0,0,0
59.08,45.92,8.5,11.5,3.0,0,0
60.08,45.92,8.5,11.5,3.0,0,0
61.08,45.92,8.0,11.0,3.0,0,0
62.08,45.92,8.5,11.5,3.0,0,0
63.08,45.92,8.6,11.5,2.9,0,0
64.08,45.92,8.8,11.7,2.9,0,0
65.08,45.92,8.7,11.6,2.9,0,0
66.08,45.92,9.1,11.9,2.9,0,0
67.08,45.92,8.2,11.0,2.8,0,0
68.08,45.92,7.6,10.4,2.8,0,0
69.08,45.92,7.7,10.5,2.8,0,0
70.08,45.92,7.5,10.2,2.8,0,0
71.08,45.92,7.2,10.0,2.8,0,0
72.08,45.92,6.6,9.4,2.8,0,0
73.08,45.92,6.8,9.5,2.7,0,0
74.08,45.92,6.5,9.1,2.7,0,0
75.08,45.92,7.0,9.8,2.8,0,0
76.08,45.92,7.4,10.2,2.8,0,0
77.08,45.92,7.0,9.8,2.7,0,0
78.08,45.92,7.5,10.2,2.7,0,0
79.08,45.92,7.7,10.4,2.7,0,0
80.08,45.92,7.3,10.0,2.7,0,0
81.08,45.92,3.9,6.5,2.7,0,0
82.08,45.92,8.1,10.7,2.6,0,0
83.08,45.92,0.1,2.8,2.7,0,0
84.08,45.92,2.0,4.7,2.7,0,0
85.08,45.92,7.1,9.8,2.7,0,0
86.08,45.92,8.8,11.5,2.8,0,0
87.08,45.92,7.0,9.7,2.7,0,0
88.08,45.92,5.3,8.0,2.7,0,0
89.08,45.92,4.8,7.4,2.7,0,0
90.08,45.92,3.9,6.5,2.5,0,0
91.08,45.92,2.6,5.1,2.5,0,0
92.08,45.92,1.9,4.4,2.5,0,0
93.08,45.92,-0.2,2.3,2.5,0,0
94.08,45.92,-2.2,0.3,2.5,0,0
95.08,45.92,2.6,5.2,2.5,0,0
96.08,45.92,1.2,3.8,2.6,0,0
97.08,45.92,1.8,4.3,2.6,0,0
98.08,45.92,0.8,3.3,2.6,0,0
99.08,45.92,1.0,3.5,2.6,0,0
100.08,45.92,0.4,3.0,2.6,0,0
101.08,45.92,-0.3,2.3,2.6,0,0
102.08,45.92,1.1,3.8,2.7,0,0
103.08,45.92,1.9,4.7,2.8,0,0
104.08,45.92,1.6,4.4,2.8,0,0
105.08,45.92,1.4,4.2,2.8,0,0
106.08,45.92,1.1,3.9,2.8,0,0
107.08,45.92,0.8,3.6,2.8,0,0
108.08,45.92,1.6,4.4,2.8,0,0
109.08,45.92,1.9,4.7,2.8,0,0
110.08,45.92,2.2,4.9,2.8,0,0
111.08,45.92,1.2,3.9,2.7,0,0
112.08,45.92,1.9,4.6,2.7,0,0
113.08,45.92,0.6,3.3,2.7,0,0
114.08,45.92,0.3,2.9,2.7,0,0
115.08,45.92,0.4,3.0,2.6,0,0
116.08,45.92,1.7,4.3,2.6,0,0
117.08,45.92,0.4,3.0,2.6,0,0
118.08,45.92,0.4,3.1,2.7,0,0
119.08,45.92,0.2,2.9,2.7,0,0
120.08,45.92,0.6,3.3,2.7,0,0
121.08,45.92,2.6,5.3,2.7,0,0
122.08,45.92,4.7,7.4,2.7,0,0
123.08,45.92,5.5,8.2,2.8,0,0
124.08,45.92,5.0,7.8,2.8,0,0
125.08,45.92,4.4,7.2,2.8,0,0
126.08,45.92,4.1,6.8,2.8,0,0
127.08,45.92,3.8,6.5,2.7,0,0
128.08,45.92,3.3,6.0,2.7,0,0
129.08,45.92,2.9,5.6,2.7,0,0
130.08,45.92,2.9,5.5,2.7,0,0
131.08,45.92,3.1,5.8,2.7,0,0
132.08,45.92,3.0,5.7,2.7,0,0
133.08,45.92,3.5,6.2,2.7,0,0
134.08,45.92,2.6,5.3,2.7,0,0
135.08,45.92,1.3,4.0,2.7,0,0
136.08,45.92,-1.6,1.2,2.7,0,0
137.08,45.92,-1.1,1.7,2.8,0,0
-123.92,44.92,9.9,11.7,1.8,0,0
-122.92,44.92,11.3,13.3,2.0,0,0
-121.92,44.92,6.4,8.6,2.2,0,0
-120.92,44.92,8.7,11.0,2.2,0,0
-119.92,44.92,7.6,9.9,2.3,0,0
-118.92,44.92,6.2,8.6,2.4,0,0
-117.92,44.92,7.5,10.0,2.5,0,0
-116.92,44.92,9.0,11.7,2.6,0,0
-115.92,44.92,1.7,4.4,2.7,0,0
-114.92,44.92,1.9,4.6,2.8,0,0
-113.92,44.92,3.8,6.5,2.7,0,0
-112.92,44.92,3.8,6.5,2.7,0,0
-111.92,44.92,0.8,3.5,2.7,0,0
-110.92,44.92,-0.3,2.4,2.7,0,0
-109.92,44.92,-0.2,2.4,2.7,0,0
-108.92,44.92,7.4,10.1,2.7,0,0
-107.92,44.92,1.4,4.0,2.6,0,0
-106.92,44.92,7.4,9.9,2.6,0,0
-105.92,44.92,7.3,9.9,2.6,0,0
-104.92,44.92,7.3,9.9,2.6,0,0
-103.92,44.92,8.0,10.7,2.7,0,0
-102.92,44.92,7.4,10.2,2.7,0,0
-101.92,44.92,7.6,10.4,2.8,0,0
-100.92,44.92,7.9,10.9,3.0,0,0
-99.92,44.92,6.8,9.9,3.1,0,0
-98.92,44.92,6.9,10.0,3.2,0,0
-97.92,44.92,6.7,9.9,3.2,0,0
-96.92,44.92,5.9,9.2,3.3,0,0
-95.92,44.92,6.8,10.2,3.4,0,0
-94.92,44.92,6.7,10.1,3.4,0,0
-93.92,44.92,6.6,10.1,3.5,0,0
-92.92,44.92,7.0,10.5,3.5,0,0
-91.92,44.92,6.7,10.1,3.4,0,0
-90.92,44.92,5.7,9.1,3.4,0,0
-89.92,44.92,5.4,8.8,3.4,0,0
-88.92,44.92,5.6,9.0,3.4,0,0
-87.92,44.92,6.5,9.9,3.4,0,0
-86.92,44.92,7.9,11.2,3.3,0,0
-85.92,44.92,7.3,10.6,3.4,0,0
-84.92,44.92,6.0,9.4,3.4,0,0
-83.92,44.92,6.4,9.8,3.4,0,0
-82.92,44.92,7.4,10.8,3.4,0,0
-81.92,44.92,7.4,10.8,3.3,0,0
-80.92,44.92,7.0,10.4,3.4,0,0
-79.92,44.92,6.1,9.6,3.5,0,0
-78.92,44.92,5.1,8.5,3.5,0,0
-77.92,44.92,4.8,8.2,3.5,0,0
-76.92,44.92,5.0,8.5,3.5,0,0
-75.92,44.92,6.0,9.5,3.5,0,0
-74.92,44.92,6.4,9.9,3.5,0,0
-73.92,44.92,5.1,8.6,3.5,0,0
-72.92,44.92,6.0,9.6,3.6,0,0
-71.92,44.92,4.2,7.7,3.5,0,0
-70.92,44.92,3.8,7.2,3.5,0,0
-69.92,44.92,5.6,9.0,3.4,0,0
-68.92,44.92,6.3,9.5,3.3,0,0
-67.92,44.92,5.9,9.0,3.1,0,0
-64.92,44.92,6.3,9.3,3.0,0,0
-63.92,44.92,6.0,8.6,2.7,0,0
-62.92,44.92,6.1,8.5,2.4,0,0
-0.92,44.92,12.6,14.5,1.9,0,0
0.08,44.92,12.8,14.9,2.1,0,0
1.08,44.92,12.5,14.6,2.1,0,0
2.08,44.92,10.1,12.2,2.2,0,0
3.08,44.92,8.3,10.5,2.2,0,0
4.08,44.92,7.0,9.2,2.1,0,0
5.08,44.92,11.3,13.4,2.2,0,0
6.08,44.92,2.8,5.0,2.1,0,0
7.08,44.92,4.4,6.5,2.1,0,0
8.08,44.92,12.7,14.9,2.2,0,0
9.08,44.92,11.8,14.0,2.2,0,0
10.08,44.92,12.7,14.9,2.2,0,0
11.08,44.92,13.3,15.6,2.3,0,0
12.08,44.92,13.6,15.9,2.3,0,0
15.08,44.92,8.3,10.6,2.3,0,0
16.08,44.92,10.4,12.9,2.4,0,0
17.08,44.92,10.2,12.7,2.5,0,0
18.08,44.92,10.5,13.1,2.5,0,0
19.08,44.92,11.3,13.8,2.5,0,0
20.08,44.92,11.6,14.1,2.5,0,0
21.08,44.92,11.0,13.6,2.6,0,0
22.08,44.92,8.5,11.0,2.6,0,0
23.08,44.92,11.2,13.7,2.6,0,0
24.08,44.92,10.1,12.8,2.6,0,0
25.08,44.92,9.3,12.0,2.7,0,0
26.08,44.92,10.2,12.9,2.7,0,0
27.08,44.92,10.8,13.5,2.7,0,0
28.08,44.92,11.1,13.7,2.6,0,0
29.08,44.92,11.3,13.8,2.5,0,0
34.08,44.92,10.8,13.0,2.2,0,0
35.08,44.92,10.6,12.9,2.3,0,0
38.08,44.92,11.9,14.1,2.2,0,0
39.08,44.92,11.8,14.0,2.2,0,0
40.08,44.92,11.1,13.4,2.3,0,0
41.08,44.92,10.6,12.9,2.3,0,0
42.08,44.92,9.3,11.6,2.4,0,0
43.08,44.92,9.2,11.5,2.4,0,0
44.08,44.92,10.4,12.8,2.4,0,0
45.08,44.92,10.7,13.1,2.4,0,0
46.08,44.92,11.1,13.5,2.4,0,0
47.08,44.92,11.3,13.7,2.4,0,0
48.08,44.92,11.4,13.7,2.4,0,0
49.08,44.92,11.4,13.7,2.4,0,0
50.08,44.92,11.2,13.6,2.5,0,0
51.08,44.92,11.3,13.9,2.6,0,0
52.08,44.92,11.6,14.4,2.7,0,0
53.08,44.92,11.5,14.3,2.8,0,0
54.08,44.92,11.1,13.9,2.8,0,0
55.08,44.92,10.9,13.8,2.9,0,0
56.08,44.92,10.2,13.1,2.9,0,0
57.08,44.92,9.2,12.2,3.0,0,0
58.08,44.92,8.3,11.3,3.0,0,0
59.08,44.92,9.5,12.5,3.0,0,0
60.08,44.92,9.4,12.4,3.0,0,0
61.08,44.92,9.5,12.5,3.0,0,0
62.08,44.92,9.7,12.7,3.0,0,0
63.08,44.92,9.8,12.7,2.9,0,0
64.08,44.92,9.9,12.8,2.9,0,0
65.08,44.92,9.7,12.6,2.9,0,0
66.08,44.92,10.3,13.1,2.8,0,0
67.08,44.92,10.1,12.8,2.8,0,0
68.08,44.92,10.1,12.8,2.7,0,0
69.08,44.92,9.8,12.5,2.7,0,0
70.08,44.92,9.4,12.0,2.7,0,0
71.08,44.92,9.2,11.8,2.6,0,0
72.08,44.92,9.2,11.8,2.6,0,0
73.08,44.92,8.0,10.6,2.6,0,0
74.08,44.92,8.1,10.6,2.5,0,0
75.08,44.92,8.9,11.5,2.6,0,0
76.08,44.92,8.8,11.4,2.6,0,0
77.08,44.92,7.7,10.2,2.5,0,0
78.08,44.92,8.0,10.5,2.5,0,0
79.08,44.92,-2.1,0.4,2.5,0,0
80.08,44.92,-5.4,-2.9,2.5,0,0
81.08,44.92,3.1,5.5,2.5,0,0
82.08,44.92,7.7,10.1,2.4,0,0
83.08,44.92,9.3,11.8,2.5,0,0
84.08,44.92,8.9,11.4,2.5,0,0
85.08,44.92,9.0,11.5,2.5,0,0
86.08,44.92,8.4,11.0,2.6,0,0
87.08,44.92,7.9,10.5,2.7,0,0
88.08,44.92,6.8,9.5,2.7,0,0
89.08,44.92,7.3,10.0,2.7,0,0
90.08,44.92,7.3,10.0,2.7,0,0
91.08,44.92,6.9,9.5,2.6,0,0
92.08,44.92,6.9,9.4,2.5,0,0
93.08,44.92,5.9,8.4,2.5,0,0
94.08,44.92,5.0,7.6,2.5,0,0
95.08,44.92,-4.1,-1.6,2.6,0,0
96.08,44.92,4.6,7.1,2.6,0,0
97.08,44.92,3.6,6.2,2.6,0,0
98.08,44.92,-1.7,0.9,2.6,0,0
99.08,44.92,1.0,3.6,2.6,0,0
100.08,44.92,1.1,3.7,2.6,0,0
101.08,44.92,3.2,5.9,2.7,0,0
102.08,44.92,4.2,6.9,2.7,0,0
103.08,44.92,4.7,7.4,2.7,0,0
104.08,44.92,3.8,6.6,2.8,0,0
105.08,44.92,3.3,6.2,2.8,0,0
106.08,44.92,3.4,6.3,2.8,0,0
107.08,44.92,3.3,6.1,2.9,0,0
108.08,44.92,2.7,5.5,2.9,0,0
109.08,44.92,2.6,5.4,2.8,0,0
110.08,44.92,3.8,6.5,2.8,0,0
111.08,44.92,3.0,5.8,2.8,0,0
112.08,44.92,2.1,4.8,2.7,0,0
113.08,44.92,1.3,3.9,2.7,0,0
114.08,44.92,-0.1,2.5,2.6,0,0
115.08,44.92,0.5,3.1,2.6,0,0
116.08,44.92,2.2,4.8,2.6,0,0
117.08,44.92,1.5,4.0,2.6,0,0
118.08,44.92,1.4,4.0,2.6,0,0
119.08,44.92,0.5,3.2,2.7,0,0
120.08,44.92,3.5,6.1,2.6,0,0
121.08,44.92,6.0,8.6,2.7,0,0
122.08,44.92,6.3,9.0,2.7,0,0
123.08,44.92,6.1,8.8,2.7,0,0
124.08,44.92,5.5,8.2,2.8,0,0
125.08,44.92,4.9,7.8,2.8,0,0
126.08,44.92,4.5,7.2,2.8,0,0
127.08,44.92,3.7,6.4,2.7,0,0
128.08,44.92,3.4,6.0,2.6,0,0
129.08,44.92,1.1,3.7,2.6,0,0
130.08,44.92,3.3,5.9,2.6,0,0
131.08,44.92,2.7,5.4,2.7,0,0
132.08,44.92,4.0,6.7,2.7,0,0
133.08,44.92,3.5,6.1,2.7,0,0
134.08,44.92,1.8,4.4,2.7,0,0
135.08,44.92,-0.6,2.0,2.6,0,0
136.08,44.92,1.6,4.1,2.5,0,0
142.08,44.92,5.1,8.3,3.2,0,0
-123.92,43.92,10.7,12.5,1.8,0,0
-122.92,43.92,11.0,13.0,2.1,0,0
-121.92,43.92,4.7,6.9,2.2,0,0
-120.92,43.92,6.9,9.2,2.3,0,0
-119.92,43.92,6.8,9.1,2.4,0,0
-118.92,43.92,5.5,7.9,2.4,0,0
-117.92,43.92,7.1,9.6,2.5,0,0
-116.92,43.92,10.5,13.1,2.6,0,0
-115.92,43.92,6.1,8.9,2.7,0,0
-114.92,43.92,0.4,3.3,2.8,0,0
-113.92,43.92,1.8,4.6,2.8,0,0
-112.92,43.92,4.3,7.1,2.8,0,0
-111.92,43.92,5.9,8.6,2.7,0,0
-110.92,43.92,0.7,3.4,2.7,0,0
-109.92,43.92,-1.8,1.0,2.7,0,0
-108.92,43.92,3.6,6.3,2.7,0,0
-107.92,43.92,7.7,10.4,2.6,0,0
-106.92,43.92,3.8,6.4,2.6,0,0
-105.92,43.92,7.3,9.8,2.5,0,0
-104.92,43.92,6.8,9.4,2.5,0,0
-103.92,43.92,4.6,7.1,2.6,0,0
-102.92,43.92,8.7,11.3,2.7,0,0
-101.92,43.92,8.6,11.4,2.8,0,0
-100.92,43.92,8.7,11.6,2.9,0,0
-99.92,43.92,8.5,11.4,3.0,0,0
-98.92,43.92,8.0,11.0,3.0,0,0
-97.92,43.92,7.9,11.1,3.2,0,0
-96.92,43.92,6.9,10.2,3.3,0,0
-95.92,43.92,6.5,9.9,3.4,0,0
-94.92,43.92,7.0,10.5,3.5,0,0
-93.92,43.92,7.2,10.7,3.5,0,0
-92.92,43.92,6.7,10.2,3.5,0,0
-91.92,43.92,7.0,10.5,3.5,0,0
-90.92,43.92,7.2,10.6,3.4,0,0
-89.92,43.92,7.0,10.4,3.4,0,0
-88.92,43.92,7.3,10.8,3.4,0,0
-87.92,43.92,7.2,10.5,3.4,0,0
-86.92,43.92,8.4,11.7,3.3,0,0
-85.92,43.92,7.2,10.5,3.4,0,0
-84.92,43.92,6.9,10.3,3.4,0,0
-83.92,43.92,7.6,11.0,3.4,0,0
-82.92,43.92,7.4,10.8,3.4,0,0
-81.92,43.92,8.2,11.5,3.3,0,0
-80.92,43.92,6.1,9.5,3.4,0,0
-79.92,43.92,6.0,9.5,3.4,0,0
-78.92,43.92,7.5,10.9,3.4,0,0
-77.92,43.92,8.2,11.6,3.4,0,0
-76.92,43.92,8.1,11.5,3.4,0,0
-75.92,43.92,6.7,10.1,3.4,0,0
-74.92,43.92,4.4,7.8,3.4,0,0
-73.92,43.92,4.7,8.1,3.4,0,0
-72.92,43.92,4.8,8.3,3.5,0,0
-71.92,43.92,5.6,9.0,3.4,0,0
-70.92,43.92,6.6,9.9,3.3,0,0
-69.92,43.92,7.6,10.7,3.1,0,0
-65.92,43.92,6.9,9.5,2.6,0,0
-64.92,43.92,6.9,9.4,2.5,0,0
-0.92,43.92,13.0,14.9,1.9,0,0
0.08,43.92,12.5,14.6,2.1,0,0
1.08,43.92,12.6,14.8,2.2,0,0
2.08,43.92,13.0,15.2,2.2,0,0
3.08,43.92,10.7,12.8,2.1,0,0
4.08,43.92,13.9,16.0,2.1,0,0
5.08,43.92,13.9,16.1,2.1,0,0
6.08,43.92,11.8,13.9,2.1,0,0
7.08,43.92,11.5,13.6,2.1,0,0
11.08,43.92,13.7,16.0,2.2,0,0
12.08,43.92,11.9,14.2,2.3,0,0
16.08,43.92,13.2,15.5,2.3,0,0
17.08,43.92,5.5,7.9,2.4,0,0
18.08,43.92,9.4,11.9,2.4,0,0
19.08,43.92,7.2,9.6,2.4,0,0
20.08,43.92,9.4,11.8,2.5,0,0
21.08,43.92,10.0,12.5,2.5,0,0
22.08,43.92,10.0,12.5,2.5,0,0
23.08,43.92,11.8,14.3,2.6,0,0
24.08,43.92,11.4,14.0,2.6,0,0
25.08,43.92,11.7,14.3,2.6,0,0
26.08,43.92,11.5,14.2,2.6,0,0
27.08,43.92,10.9,13.5,2.6,0,0
28.08,43.92,11.3,13.8,2.5,0,0
40.08,43.92,6.1,8.2,2.1,0,0
41.08,43.92,6.8,8.9,2.1,0,0
42.08,43.92,5.5,7.7,2.2,0,0
43.08,43.92,8.1,10.4,2.3,0,0
44.08,43.92,10.1,12.5,2.3,0,0
45.08,43.92,10.9,13.3,2.4,0,0
46.08,43.92,11.4,13.7,2.3,0,0
47.08,43.92,11.9,14.2,2.3,0,0
48.08,43.92,12.0,14.2,2.2,0,0
49.08,43.92,12.3,14.6,2.3,0,0
50.08,43.92,13.0,15.4,2.4,0,0
51.08,43.92,12.3,14.8,2.5,0,0
52.08,43.92,11.6,14.2,2.6,0,0
53.08,43.92,11.9,14.6,2.7,0,0
54.08,43.92,10.7,13.5,2.8,0,0
55.08,43.92,10.8,13.6,2.8,0,0
56.08,43.92,10.5,13.3,2.9,0,0
57.08,43.92,10.0,12.9,2.9,0,0
58.08,43.92,9.3,12.3,2.9,0,0
59.08,43.92,10.3,13.2,2.9,0,0
60.08,43.92,10.6,13.5,2.9,0,0
61.08,43.92,10.6,13.5,2.9,0,0
62.08,43.92,10.6,13.5,2.9,0,0
63.08,43.92,11.2,14.1,2.9,0,0
64.08,43.92,11.6,14.4,2.8,0,0
65.08,43.92,11.7,14.5,2.8,0,0
66.08,43.92,12.0,14.7,2.7,0,0
67.08,43.92,11.7,14.4,2.7,0,0
68.08,43.92,10.0,12.6,2.6,0,0
69.08,43.92,10.5,13.1,2.6,0,0
70.08,43.92,10.8,13.4,2.5,0,0
71.08,43.92,10.3,12.8,2.5,0,0
72.08,43.92,10.2,12.6,2.4,0,0
73.08,43.92,10.5,12.9,2.4,0,0
74.08,43.92,10.0,12.4,2.4,0,0
75.08,43.92,7.9,10.3,2.5,0,0
76.08,43.92,9.1,11.6,2.4,0,0
