code,lat,lon
US,40.757708,-86.330734
US,40.047241,-86.026048
US,40.035689,-85.99601
US,40.137957,-85.662735
US,39.989469,-85.921488
US,40.035316,-86.470025
US,40.071954,-85.653443
US,39.948999,-86.351019
US,40.417828,-86.816434
US,40.11434,-85.566665
US,40.414897,-86.839383
US,31.554992,-110.35982
US,31.555912,-110.275389
US,31.556211,-110.255669
US,31.553346,-110.255461
US,31.400934,-109.917645
US,31.367336,-110.936896
US,31.364587,-110.940366
MX,31.291189,-110.941422
US,32.050069,-110.706895
US,31.852207,-110.9988
US,31.909864,-110.980208
US,31.901216,-110.992601
US,32.105188,-110.773863
US,31.960369,-110.986286
US,32.118067,-110.798452
US,39.843264,-105.08076
US,39.843397,-105.083581
US,32.690074,-117.128644
US,32.696184,-117.133495
US,32.71813,-117.134032
US,32.703741,-117.158418
US,32.712097,-117.151238
US,32.711361,-117.155362
US,32.70768,-117.15998
US,32.677168,-117.092084
US,32.708023,-117.163454
US,32.660617,-117.105503
US,32.708468,-117.165501
US,32.712534,-117.163359
US,32.717651,-117.159434
US,32.710337,-117.170578
US,32.678119,-117.082029
US,32.709113,-117.08525
US,32.71588,-117.169052
US,32.686453,-117.180079
US,32.720025,-117.167615
US,32.658895,-117.090892
US,32.716598,-117.172275
US,32.731064,-117.160435
US,32.726182,-117.169499
US,32.704886,-117.188471
US,32.65034,-117.086895
US,32.748678,-117.124976
US,32.657178,-117.066548
US,32.748739,-117.152304
US,32.749878,-117.106204
US,32.748481,-117.100702
US,32.747192,-117.160134
US,32.75341,-117.129541
US,32.755617,-117.135356
US,32.631253,-117.089193
US,32.630538,-117.086733
US,32.732075,-117.196913
US,32.648299,-117.058698
US,32.763963,-117.114532
US,32.76357,-117.106618
US,32.733178,-117.204021
US,32.676851,-117.038373
US,32.626409,-117.075857
US,32.740938,-117.05555
US,32.742293,-117.056036
US,35.322634,-81.877019
US,35.080684,-81.705091
US,36.380846,-81.488612
US,37.618111,-122.38691
US,37.603459,-122.394442
US,37.602957,-122.394614
US,37.594526,-122.503064
US,37.595424,-122.503776
US,40.77003,-73.918509
US,40.860635,-73.89027
US,40.861398,-73.886155
US,40.835395,-73.861511
US,38.438651,-78.871938
US,38.43038,-78.876334
US,38.434199,-78.858234
US,38.427046,-78.874802
US,38.430846,-78.860489
US,38.433113,-78.844908
US,38.432223,-78.842788
US,38.425965,-78.83995
US,38.133811,-79.041251
US,38.064063,-78.936326
US,38.058063,-78.94642
US,38.238602,-78.367523
US,38.126939,-78.443958
US,38.128888,-78.440984
US,38.088997,-78.47397
US,38.078461,-78.477665
US,38.058657,-78.494948
US,38.051391,-78.503083
US,38.035408,-78.506633
US,38.035464,-78.500885
US,38.031067,-78.500638
US,38.873152,-78.531571
US,38.009812,-78.505654
US,38.028988,-78.443852
US,38.485898,-77.968701
US,38.483208,-77.967383
US,40.197285,-85.408874
US,40.206852,-85.408531
US,40.189823,-85.419481
US,40.218761,-85.393777
US,40.22195,-85.3811
US,39.814608,-85.769089
US,39.831284,-84.848767
US,37.279665,-122.031147
US,47.566563,-122.32964
US,47.581011,-122.335312
US,47.522721,-122.365578
US,47.522047,-122.3687
US,47.522233,-122.365665
US,47.5842,-122.333936
US,47.546162,-122.325625
US,47.516681,-122.367081
US,47.513851,-122.35493
US,47.597655,-122.328288
US,47.604867,-122.339712
US,47.606964,-122.338504
US,47.605286,-122.33437
US,47.604277,-122.330674
US,47.608378,-122.338441
US,47.609052,-122.339908
US,47.607302,-122.33589
US,47.607343,-122.334254
US,47.605341,-122.330419
US,47.610562,-122.335627
US,47.611517,-122.337329
US,47.610154,-122.333077
US,47.610587,-122.333517
US,47.612235,-122.333778
US,47.61524,-122.338136
US,47.614325,-122.335865
US,47.609578,-122.324192
US,47.608157,-122.321636
US,47.608737,-122.321659
US,47.614008,-122.328112
US,47.609367,-122.316572
US,47.617158,-122.329799
US,47.599433,-122.301982
US,47.613838,-122.321193
US,47.60719,-122.309915
US,20.752638,-156.448266
US,20.752226,-156.448735
US,20.73428,-156.452588
US,20.687383,-156.443608
US,20.874316,-156.455721
US,20.874772,-156.456865
US,20.879906,-156.444063
US,20.871652,-156.499338
US,20.881695,-156.455144
US,20.837702,-156.342144
US,20.888089,-156.474927
US,20.893395,-156.43767
US,20.887564,-156.492806
US,20.895159,-156.435562
US,20.884278,-156.681669
US,20.886143,-156.683616
US,20.886855,-156.684005
US,20.915885,-156.696081
US,20.920345,-156.695378
US,40.714371,-73.83188
US,40.747151,-73.825353
US,40.721602,-73.843584
US,40.720976,-73.847363
US,40.72626,-73.852772
US,40.758086,-73.829543
US,40.760859,-73.766471
US,40.756877,-73.835446
US,40.757754,-73.834683
US,40.760757,-73.830531
US,40.76875,-73.792011
US,40.705727,-73.85812
US,40.72981,-73.862755
US,40.734782,-73.864596
US,40.732188,-73.866522
US,40.734586,-73.869168
US,40.708272,-73.869048
US,40.78032,-73.776752
US,40.735416,-73.874395
US,40.782021,-73.829869
US,40.730491,-73.887361
US,40.774265,-73.732946
US,40.746874,-73.883649
US,40.749567,-73.887371
US,40.747138,-73.890381
US,40.775092,-73.87435
US,40.786115,-73.726008
US,40.752444,-73.909404
US,40.743433,-73.918336
US,40.788241,-73.702702
US,40.760228,-73.918224
US,40.755909,-73.923484
US,34.195072,-77.88949
US,34.216976,-77.906916
US,34.221559,-77.883401
US,34.181228,-77.919103
US,34.220886,-77.871599
US,34.208679,-77.925651
US,34.236162,-77.872381
US,34.248117,-77.881524
US,34.137891,-77.893432
US,34.227853,-77.828445
US,34.222381,-77.821296
US,34.235405,-77.830958
US,34.242445,-77.827132
US,34.12533,-77.899882
US,34.272767,-77.818933
US,34.218525,-78.018029
US,34.214613,-78.020022
US,34.29798,-77.790262
US,34.451856,-77.603076
US,33.980257,-78.37675
US,34.673785,-77.339725
US,34.755074,-77.463596
US,34.764869,-77.382586
US,34.787747,-77.402648
US,34.790631,-77.403831
US,26.168165,-80.115051
US,26.156211,-80.118167
US,26.15989,-80.127724
US,26.186077,-80.120228
US,26.187793,-80.115588
US,26.188783,-80.134931
US,26.138249,-80.112002
US,26.137005,-80.115707
US,26.202616,-80.153935
US,26.228699,-80.103017
US,26.254744,-80.099891
US,26.272945,-80.205665
US,26.28414,-80.187227
US,26.301581,-80.09333
US,26.284586,-80.204548
US,26.315517,-80.090624
US,26.30486,-80.186984
US,26.318414,-80.151685
US,26.320018,-80.151194
US,38.555947,-121.696422
US,38.550399,-121.695058
US,38.541249,-121.724967
US,38.540591,-121.731881
US,38.543596,-121.740139
US,38.560963,-121.766013
US,38.562509,-121.768922
US,38.572604,-121.579782
US,38.591215,-121.554531
US,38.550791,-121.538479
US,38.551115,-121.535248
US,38.468975,-121.822003
US,38.495046,-121.521091
US,38.613505,-121.516628
US,38.642024,-121.532562
US,38.562763,-121.49852
US,38.580144,-121.498179
US,38.562213,-121.494015
US,38.495997,-121.507722
US,38.534684,-121.49445
US,38.480693,-121.516668
US,38.578191,-121.494148
US,38.577754,-121.491416
US,38.538467,-121.490265
US,38.577802,-121.48919
US,38.571603,-121.48787
US,38.567884,-121.485862
US,38.611959,-121.496983
US,38.540915,-121.483488
US,38.577866,-121.483624
US,38.657388,-121.524709
US,38.481518,-121.503176
US,38.640747,-121.509646
US,38.577149,-121.480939
US,38.636521,-121.504781
US,38.640904,-121.498792
US,38.569575,-121.471255
US,38.568147,-121.467067
US,38.571675,-121.464765
US,38.559076,-121.46164
US,38.464071,-121.492292
US,38.495701,-121.45838
US,39.954348,-75.20277
US,39.95394,-75.200323
US,39.952479,-75.199367
US,39.953705,-75.194962
US,39.953065,-75.192219
US,40.856085,-73.867431
US,40.78292,-74.007065
US,32.751393,-117.217161
US,32.754295,-117.223267
US,32.737068,-117.216315
US,32.779813,-117.102808
US,38.632516,-90.404716
US,38.577433,-90.40685
US,38.600714,-90.434841
US,38.55701,-90.381166
US,38.565266,-90.403998
US,38.67086,-90.435083
US,38.671366,-90.435839
US,38.555392,-90.410683
US,38.626669,-90.481796
US,38.70145,-90.44596
US,38.568662,-90.475045
US,38.506698,-90.339841
US,38.506841,-90.326508
US,38.508189,-90.375378
US,38.593296,-90.497397
US,38.642129,-90.50546
US,38.679466,-90.499765
US,34.135006,-118.258098
US,34.129386,-118.258654
US,34.143087,-118.258621
US,34.126474,-118.263433
US,34.146206,-118.258635
US,34.123727,-118.255606
US,34.146987,-118.254783
US,34.149655,-118.25819
US,34.157517,-118.264513
US,34.163372,-118.264786
US,34.164417,-118.256388
US,34.107656,-118.273118
US,34.104072,-118.259012
US,34.160615,-118.286041
US,34.165301,-118.281169
US,34.171748,-118.289455
US,34.174582,-118.300705
US,34.161424,-118.313731
US,34.162565,-118.314589
US,34.079821,-118.259857
US,34.077233,-118.264892
US,34.158496,-118.325219
US,34.168004,-118.321947
US,34.157663,-118.328337
US,34.182518,-118.310715
US,34.069315,-118.265881
US,34.06982,-118.290756
US,47.200614,-121.99047
US,47.199993,-121.987814
US,47.198442,-121.97987
US,42.996086,-70.92423
US,42.882128,-70.86808
US,43.031756,-71.07322
US,42.811138,-70.869501
US,42.807206,-71.102071
US,42.786955,-71.115836
US,42.743182,-71.159392
US,42.741881,-71.160069
US,42.777308,-71.228804
US,42.764387,-71.216689
US,42.766277,-71.230399
US,42.862098,-71.352546
US,42.960288,-71.438445
US,43.045332,-71.460493
US,42.927323,-71.438317
US,42.94327,-71.4741
US,42.956683,-71.478199
US,43.218533,-71.484958
US,43.222538,-71.491799
US,33.638127,-112.119854
US,33.640493,-112.112258
US,33.567259,-112.151354
US,33.611599,-112.099118
US,42.32822,-72.63373
US,42.333777,-72.635267
US,42.357244,-72.553081
US,42.35722,-72.546927
US,42.169283,-72.640882
US,42.174675,-72.577755
US,42.168253,-72.64098
US,42.16976,-72.480034
US,42.13307,-72.625486
US,42.17105,-72.454443
US,42.169118,-72.455248
US,42.141024,-72.499718
US,42.1148,-72.727717
US,42.102308,-72.590472
US,42.095938,-72.585034
US,42.065707,-72.513945
US,42.056829,-72.554311
US,41.998281,-72.582962
US,41.99635,-72.582161
US,41.990175,-72.578007
US,41.952325,-72.787192
US,42.579915,-72.187764
US,41.892804,-72.650429
US,42.561617,-71.990924
US,40.187142,-75.227924
US,47.643842,-117.556226
US,47.625671,-117.535939
US,47.60259,-117.365869
US,47.623704,-117.538768
US,47.623848,-117.539661
US,47.590752,-117.561383
US,47.507053,-117.566807
US,47.505962,-117.566828
US,42.079884,-71.382206
US,42.081244,-71.386423
US,41.600473,-87.558557
US,41.774232,-87.744661
US,41.736476,-87.628778
US,38.558692,-121.334595
US,38.547546,-121.394564
US,38.573352,-121.413808
US,38.549441,-121.407776
US,38.574489,-121.416408
US,38.541753,-121.408406
US,38.560139,-121.422213
US,38.557882,-121.422095
US,38.563168,-121.42373
US,21.279058,-157.813821
US,21.277529,-157.786803
US,21.277161,-157.784965
US,21.278891,-157.752999
US,21.283268,-157.710751
US,21.285192,-157.706783
US,21.277145,-157.705501
US,21.401791,-157.799152
US,21.378367,-157.728847
US,21.420179,-157.805031
US,32.939074,-111.755736
US,32.895422,-111.741144
US,32.879023,-111.723234
US,33.067642,-112.044353
US,33.0736,-112.042895
US,33.071122,-112.046533
US,33.233717,-111.859845
US,33.261105,-111.860328
US,33.275472,-111.860691
US,33.285277,-111.840998
US,33.282698,-111.89024
US,33.297603,-111.877018
US,33.304236,-111.863162
US,33.295606,-111.899776
US,33.305188,-111.86312
US,33.301103,-111.897244
US,33.281549,-111.970019
US,33.321756,-111.822602
US,33.660329,-117.668682
US,33.671214,-117.652867
US,33.677797,-117.677094
US,33.65187,-117.647215
US,33.638469,-117.678346
US,33.686073,-117.672455
US,33.655778,-117.701886
US,33.628048,-117.634401
US,33.613644,-117.679499
US,33.6101,-117.66689
US,33.629949,-117.717907
US,33.606372,-117.688633
US,33.654454,-117.738427
US,33.601106,-117.67383
US,33.612267,-117.713305
US,33.647923,-117.741148
US,33.652183,-117.745418
US,33.646139,-117.744191
US,33.609376,-117.725346
US,33.590458,-117.699209
US,33.585748,-117.657839
US,33.579776,-117.668928
US,33.582912,-117.632462
US,33.587848,-117.721478
US,33.571186,-117.705216
US,33.569834,-117.707171
US,33.570457,-117.714251
US,33.563483,-117.646275
US,33.562755,-117.647849
US,33.571507,-117.725451
US,33.566061,-117.713191
US,33.561713,-117.629059
US,33.556358,-117.685625
US,40.83332,-73.146733
US,40.810335,-73.159699
US,40.865017,-73.130542
US,40.855074,-73.191035
US,40.82849,-73.199271
US,40.877393,-73.170475
US,40.876422,-73.118981
US,40.8575,-73.080956
US,40.789913,-73.095507
US,40.782048,-73.097951
US,40.885597,-73.099176
US,40.849051,-73.056617
US,40.772734,-73.20139
US,40.863019,-73.055053
US,40.905717,-73.115072
US,40.865878,-73.052816
US,40.910778,-73.123832
US,40.754806,-73.116122
US,40.915792,-73.122622
US,40.766632,-73.067971
US,40.904305,-73.073763
US,40.827135,-73.023148
US,40.742139,-73.199605
US,40.777848,-73.032594
US,40.735674,-73.083368
US,40.748537,-73.047965
US,40.822287,-72.996881
US,40.900937,-73.022895
US,40.729112,-73.21488
US,40.805119,-72.95693
US,40.898545,-73.330773
US,42.688429,-84.28445
US,42.724261,-84.416507
US,42.684728,-84.433257
US,42.730956,-84.467308
US,42.727471,-84.482212
US,42.734275,-84.479697
US,42.728536,-84.494552
US,42.760937,-84.49984
US,42.76048,-84.515177
US,42.659992,-84.536837
US,42.733734,-84.534386
US,42.740477,-84.625853
US,42.740582,-84.662565
US,42.459426,-83.931482
US,42.543236,-83.80337
US,42.63316,-83.755919
US,42.543672,-83.787456
US,42.519825,-83.764863
US,42.519563,-83.762446
US,42.270198,-84.424941
US,42.256943,-84.35937
US,42.327425,-83.869915
US,42.580339,-83.611527
US,42.594192,-83.604149
US,42.285966,-83.839242
US,42.515567,-83.615488
US,42.277524,-83.781983
US,42.651283,-83.531689
US,42.279458,-83.748811
US,42.279471,-83.740973
US,42.302886,-83.705716
US,42.648263,-83.502905
US,42.461928,-83.561727
US,42.272958,-83.737583
US,42.274899,-83.734125
US,42.243722,-83.769394
US,42.488351,-83.535337
US,42.241399,-83.768042
US,42.525944,-83.514975
US,42.240572,-83.746557
US,42.490691,-83.515082
US,33.372594,-117.254825
US,33.371477,-117.253129
US,34.495397,-118.621991
US,39.737529,-104.917455
US,39.737532,-104.915592
US,39.729279,-104.94098
US,39.720859,-104.956887
US,34.936839,-80.838035
US,34.93814,-80.836537
US,34.95403,-80.759271
US,35.016289,-80.801677
US,35.02301,-80.848201
US,35.034833,-80.8057
US,35.022479,-80.761232
US,34.939106,-80.98005
US,34.976351,-80.989665
US,34.999554,-80.696796
US,35.025451,-80.962047
US,35.028857,-80.967069
US,35.057858,-80.936008
US,35.033461,-80.970471
US,34.943103,-81.029771
US,34.9415,-81.0309
US,34.97598,-81.027834
US,34.957042,-81.047406
US,35.069943,-80.701077
US,35.063405,-80.994405
US,35.048431,-80.64766
US,35.048516,-80.646536
US,35.100337,-80.985068
US,35.100631,-80.99199
US,35.084242,-80.660501
US,35.103303,-80.990901
US,37.731376,-84.274008
US,37.111801,-84.100302
US,37.063858,-84.621782
US,36.148682,-115.334846
US,36.160716,-115.350634
US,36.116641,-115.313701
US,36.114527,-115.304553
US,36.113632,-115.30696
US,36.099256,-115.296754
US,36.077366,-115.29799
US,36.098897,-115.223894
US,36.100498,-115.209113
US,36.05948,-115.278779
US,36.072521,-115.242901
US,36.053929,-115.281053
US,36.054345,-115.277456
US,47.634821,-122.200866
US,47.621016,-122.186329
US,47.656544,-122.206668
US,47.666418,-122.196785
US,47.665783,-122.164373
US,47.675851,-122.206511
US,47.677452,-122.199471
US,47.679027,-122.177953
US,47.678863,-122.173714
US,47.634097,-122.280829
US,47.662275,-122.280932
US,47.663162,-122.282738
US,47.674929,-122.128872
US,47.675621,-122.128894
US,47.675011,-122.125083
US,47.602082,-122.285387
US,47.681058,-122.1259
US,47.662475,-122.296762
US,47.617997,-122.30353
US,47.661662,-122.29936
US,38.853749,-77.049154
US,42.10956,-87.87476
US,42.105961,-87.847639
US,42.136949,-87.791542
US,42.105464,-87.813046
US,42.106643,-87.80372
US,40.871004,-72.798811
US,30.220767,-85.649954
US,30.188984,-85.649441
US,30.162896,-85.590511
US,30.195692,-85.812743
US,30.206516,-85.858841
US,30.219616,-85.865221
US,30.2191,-85.86858
US,30.217885,-85.874309
US,30.281593,-86.019628
US,30.378039,-86.310201
US,30.377419,-86.349045
US,30.392012,-86.424179
US,30.388799,-86.43008
US,38.258077,-85.642755
US,38.250769,-85.634462
US,38.253043,-85.660613
US,38.283099,-85.632644
US,38.230018,-85.639871
US,38.219533,-85.626685
US,38.246718,-85.576563
US,38.20561,-85.666221
US,38.215452,-85.594947
US,38.214389,-85.591411
US,38.226644,-85.577178
US,38.213482,-85.588583
US,38.199884,-85.670239
US,38.240012,-85.724385
US,38.305615,-85.575462
US,38.308078,-85.576444
US,38.248473,-85.749092
US,38.340155,-85.619488
US,38.279045,-85.746517
US,38.25349,-85.754921
US,38.330712,-85.709344
US,38.253289,-85.756918
US,38.217387,-85.755013
US,38.216763,-85.760684
US,38.185691,-85.741456
US,38.183771,-85.740595
US,38.202626,-85.761469
US,38.204425,-85.763717
US,38.3096,-85.7661
US,38.328672,-85.760424
US,38.305482,-85.838196
US,38.307283,-85.841363
US,38.167645,-85.82614
US,38.15182,-85.835959
US,37.992063,-85.706401
US,37.894126,-85.947006
US,37.828518,-85.464654
US,37.867831,-85.944468
US,30.40204,-88.976614
US,30.437321,-89.096521
TR,39.912703,32.809021
TR,39.91172,32.811826
TR,39.90336,32.81547
TR,39.921504,32.799501
TR,39.897572,32.808861
TR,39.922032,32.82614
TR,39.923684,32.825788
TR,39.931946,32.82596
TR,39.910246,32.778416
TR,39.88827,32.811451
TR,39.909679,32.77641
TR,39.897899,32.774974
TR,39.882158,32.812694
TR,39.909235,32.76422
TR,39.921557,32.853412
TR,39.918363,32.855201
TR,39.923013,32.855425
TR,39.894711,32.766548
TR,39.903342,32.860322
TR,39.949276,32.832944
TR,39.950272,32.830966
TR,39.902035,32.75679
TR,39.898489,32.75792
TR,39.907993,32.753991
TR,39.898466,32.862815
TR,39.886484,32.855488
TR,39.908836,32.749872
TR,39.898039,32.865439
TR,39.883396,32.761632
TR,39.884059,32.758521
TR,39.946192,32.762473
TR,39.876683,32.861075
TR,39.875264,32.863369
TR,39.89518,32.878429
TR,39.871361,32.86071
TR,39.970173,32.821117
TR,39.96168,32.76382
TR,39.968016,32.771524
TR,39.85004,32.812092
TR,39.867353,32.750431
TR,39.865894,32.748881
TR,39.848011,32.832994
TR,39.8455,32.827435
TR,39.890357,32.721708
TR,39.976862,32.867095
TR,39.895723,32.704144
TR,39.976112,32.88466
TR,39.864099,32.711298
TR,39.900321,32.69132
TR,39.9701,32.715595
TR,39.887225,32.9323
TR,39.96772,32.958649
TR,39.830208,32.735
TR,41.05138,28.991119
TR,41.051003,28.992769
TR,41.051449,28.993411
TR,41.056787,28.981247
TR,41.041888,28.98667
TR,41.062624,28.992935
TR,41.062624,28.993025
TR,41.062624,28.993115
TR,41.04254,29.00258
TR,41.04403,29.007041
TR,41.065457,28.986552
TR,41.065062,28.998426
TR,41.036576,28.986299
TR,41.06204,28.97441
TR,41.042385,29.009608
TR,41.035721,28.982853
TR,41.067529,29.000657
TR,41.067032,29.004677
TR,41.064833,29.009394
TR,41.069789,28.982948
TR,41.069808,29.001727
TR,41.068319,29.005922
TR,41.030354,28.988502
TR,41.070934,28.979498
TR,41.066881,29.016709
TR,41.029105,28.974767
TR,41.025866,28.980427
TR,41.047997,29.026466
TR,41.072456,28.967047
TR,41.075898,29.013484
TR,41.078271,29.010638
TR,41.077507,29.012902
TR,41.079483,29.008577
TR,41.074854,29.018337
TR,41.078343,29.012111
TR,41.078144,29.013053
TR,41.083184,28.983144
TR,41.080544,29.010343
TR,41.079908,29.012024
TR,41.08426,28.978279
TR,41.024473,28.959499
TR,41.085505,29.009954
TR,41.020284,29.020874
TR,41.069548,28.945018
TR,41.092041,29.001539
TR,41.086811,29.021512
TR,41.079786,29.032662
TR,41.086921,29.024692
TR,41.008247,28.973793
TR,41.008693,28.969633
TR,41.02107,29.03951
TR,41.02211,29.04368
TR,41.019097,29.045687
TR,41.011736,29.038772
TR,41.007408,29.043082
TR,41.010309,29.051798
TR,41.006107,29.037216
TR,41.00602,29.036791
TR,40.999492,29.039009
TR,41.002655,29.054631
TR,40.999626,29.031613
TR,41.001523,29.054822
TR,41.00484,29.070093
TR,41.004142,29.071285
TR,41.004087,29.071252
TR,41.004085,29.071306
TR,40.989369,29.028719
TR,40.990469,29.0234
TR,41.04184,29.077242
TR,40.984577,29.053106
TR,41.01565,29.09367
TR,40.980647,29.023642
TR,40.988779,29.085825
TR,40.973878,29.048444
TR,40.9979,29.097753
TR,40.973003,29.056989
TR,41.024852,29.10628
TR,41.031071,29.108151
TR,40.973001,28.804333
TR,40.966087,28.797278
TR,40.958534,28.821818
TR,40.985979,28.831376
TR,40.991956,28.826832
TR,40.992281,28.832085
TR,40.978481,28.85031
TR,40.992902,28.852826
TR,41.020991,28.791667
TR,40.974483,28.869221
TR,41.01989,28.781941
TR,40.977608,28.871161
TR,40.976292,28.8724
TR,40.983265,28.872263
TR,40.977778,28.873539
TR,41.025358,28.815679
TR,41.028464,28.812257
TR,41.034491,28.778675
TR,40.991715,28.88738
TR,40.996913,28.886037
TR,41.011141,28.876501
TR,41.04031,28.81127
TR,41.040275,28.813803
TR,40.99285,28.717663
TR,41.047773,28.811136
TR,41.049379,28.807611
TR,40.982781,28.905678
TR,41.05256,28.810884
TR,41.054049,28.791066
TR,41.051518,28.76209
TR,41.0578,28.819461
TR,41.062908,28.807354
TR,41.063231,28.807277
TR,41.063231,28.807367
TR,41.018341,28.911545
TR,41.003759,28.688172
TR,41.063306,28.840999
TR,41.070968,28.808041
TR,41.008715,28.681512
TR,41.020025,28.687696
TR,41.046613,28.897571
TR,41.046613,28.897661
TR,41.047841,28.896419
TR,41.035052,28.920635
TR,41.05289,28.91026
TR,41.014337,28.945262
TR,41.064078,28.712989
TR,41.0079,28.6582
TR,41.038049,28.93224
TR,41.005265,28.653641
TR,41.082546,29.038065
TR,41.087822,29.031559
TR,41.077709,29.048988
TR,41.092423,29.027584
TR,41.10791,29.031963
TR,41.110117,29.032197
TR,41.108447,29.016266
TR,41.109789,29.019653
TR,41.108613,29.008333
TR,41.11297,29.019986
TR,41.079963,29.079202
TR,41.117712,29.049365
TR,41.116707,29.012314
TR,41.086868,29.084893
TR,41.116253,29.010657
TR,41.108838,28.993257
TR,40.187556,29.059462
TR,40.196545,29.059811
TR,40.204895,29.035118
TR,40.202727,29.03197
TR,40.210813,28.998948
TR,40.20723,28.995813
TR,40.210306,28.995328
TR,40.223849,28.978909
TR,40.220371,28.964569
TR,40.267904,29.054228
TR,40.220039,28.953115
TR,40.250585,28.958833
TR,40.212662,28.918203
TR,40.226082,28.914869
TR,40.266222,28.939366
TR,40.226042,28.90728
TR,40.222186,28.850317
TR,40.231406,28.782323
TR,40.231799,28.779319
TR,40.424376,29.200265
TR,40.425887,29.200533
TR,40.086005,29.510879
TR,40.252608,28.452745
TR,40.250571,28.452307
TR,40.817161,29.299505
TR,40.817183,29.318865
TR,40.853588,29.29726
TR,40.83926,29.360621
TR,40.829109,29.415832
TR,40.83685,29.412451
TR,40.882683,29.209884
TR,40.894102,29.172582
TR,40.847412,29.424355
TR,40.864962,29.380611
TR,41.101269,28.980085
TR,41.106123,28.988385
TR,41.10617,28.988339
TR,41.106171,28.988321
TR,40.980955,29.089353
TR,40.981232,29.098921
TR,40.98002,29.099966
TR,40.973967,29.098185
TR,40.986503,29.100069
TR,40.971049,29.08386
TR,40.965491,29.087774
TR,40.991788,29.104463
TR,40.977853,29.111135
TR,40.965118,29.076805
TR,40.98944,29.11209
TR,40.994394,29.110518
TR,40.961065,29.079199
TR,40.986106,29.118613
TR,40.964015,29.065454
TR,40.95696,29.08054
TR,40.993636,29.120967
TR,40.993652,29.120957
TR,40.952925,29.095005
TR,40.9942,29.123299
TR,40.992905,29.125214
TR,40.98197,29.132246
TR,40.954614,29.117047
TR,40.99066,29.13577
TR,40.9912,29.136272
TR,40.95271,29.121682
TR,40.990157,29.139883
TR,40.997293,29.139995
TR,40.94111,29.116093
TR,41.025431,29.115121
TR,41.080974,28.877574
TR,41.074749,28.923471
TR,39.882104,32.685683
TR,39.894049,32.680208
TR,39.875438,32.650399
TR,39.85471,32.646259
TR,40.017689,32.823156
TR,36.998226,35.440087
TR,36.990942,35.340355
TR,37.00167,35.327124
TR,37.00133,35.32456
TR,37.00077,35.320165
TR,36.993493,35.307338
TR,37.045734,35.307701
TR,37.047856,35.299858
TR,37.048466,35.295429
TR,37.02336,35.279262
TR,37.048836,35.288034
TR,37.021699,35.261298
TR,37.016778,35.242246
TR,37.017802,35.241811
TR,36.97615,35.076318
TR,36.920295,34.904211
TR,36.80558,36.239638
TR,36.592767,36.160462
TR,36.780737,34.598343
TR,36.81254,34.58236
TR,36.7883,34.588558
TR,36.783764,34.589305
TR,36.590291,36.174479
TR,36.575129,36.161834
TR,36.882646,30.659499
TR,36.900757,30.654984
TR,36.864056,30.640938
TR,36.907121,30.664069
TR,36.862621,30.639881
TR,36.910213,30.677794
TR,36.865184,30.623396
TR,36.893115,30.704061
TR,36.882777,30.708981
TR,36.851952,30.623923
TR,36.851429,30.622071
TR,36.851429,30.621981
TR,36.851668,30.616863
TR,36.858898,30.735479
TR,36.88958,30.74359
TR,36.856909,30.746676
TR,36.852492,30.757153
TR,36.847617,30.761683
TR,36.91486,30.77255
TR,36.921292,30.785084
TR,36.874161,30.824421
TR,36.874161,30.824511
TR,36.876115,31.005345
TR,36.777444,31.438711
TR,40.938245,29.323763
TR,40.92944,29.30843
TR,40.926578,29.311418
TR,40.918397,29.353974
TR,40.908093,29.317912
TR,40.906522,29.317493
TR,40.905777,29.316845
TR,40.96842,29.27007
TR,40.952128,29.39289
TR,40.896589,29.270126
TR,40.969752,29.256275
TR,40.892421,29.377689
TR,40.97047,29.23782
TR,40.931301,29.213995
TR,40.99968,29.23717
TR,40.911555,29.181131
TR,40.918478,29.175881
TR,41.0079,29.200611
TR,40.918791,29.168123
TR,40.919374,29.163755
TR,41.000702,29.182943
TR,40.920896,29.157447
TR,41.011216,29.179662
TR,41.015632,29.178741
TR,40.938349,29.134989
TR,41.084478,29.329342
TR,41.082835,29.28358
TR,40.926817,29.123409
TR,41.017433,28.64428
TR,41.003482,28.637593
TR,41.010634,28.625856
TR,41.019924,28.627854
TR,40.995493,28.625888
TR,41.05571,28.6661
TR,41.016082,28.592596
TR,41.063004,28.686369
TR,41.074347,28.622518
TR,40.996809,28.540567
TW,25.04481,121.514998
TW,25.04479,121.514119
TW,25.045947,121.517496
TW,25.042509,121.513192
TW,25.046566,121.517652
TW,25.048975,121.514415
TW,25.041275,121.518601
TW,25.049351,121.51683
TW,25.047001,121.509717
TW,25.044157,121.507118
TW,25.044034,121.523165
TW,25.052726,121.519601
TW,25.053928,121.513958
TW,25.044531,121.52533
TW,25.037771,121.505836
TW,25.055523,121.520571
TW,25.03256,121.517017
TW,25.03549,121.524528
TW,25.04223,121.5007
TW,25.0546,121.525456
TW,25.04483,121.53051
TW,25.05925,121.513207
TW,25.05246,121.529362
TW,25.048621,121.532634
TW,25.033284,121.529669
TW,25.06118,121.523625
TW,25.033529,121.498398
TW,25.029511,121.502602
TW,25.063532,121.522759
TW,25.063869,121.505811
TW,25.05767,121.533049
TW,25.05221,121.537178
TW,25.064034,121.504574
TW,25.059363,121.53348
TW,25.064831,121.525604
TW,25.06416,121.502775
TW,25.026651,121.530029
TW,25.023053,121.52758
